sim_i,pair_indx,true_diff,e_vij,ARDP_vij,analysis_time,ARDP_time
7,81,FALSE,0.3566,0.1233,1.03699999999992,108.775
7,82,TRUE,0.57835,0.0994000000000004,1.03699999999992,108.775
7,83,FALSE,0.31775,0.0637999999999999,1.03699999999992,108.775
7,84,TRUE,0.48005,0.1792,1.03699999999992,108.775
7,85,FALSE,0.35575,0.0737,1.03699999999992,108.775
7,86,TRUE,0.68345,0.6761,1.03699999999992,108.775
7,87,TRUE,0.6268,0.5558,1.03699999999992,108.775
7,88,FALSE,0.318,0.0870000000000001,1.03699999999992,108.775
7,89,FALSE,0.3861,0.0798999999999999,1.03699999999992,108.775
7,90,TRUE,0.75215,0.6097,1.03699999999992,108.775
7,91,TRUE,0.35675,0.1635,1.03699999999992,108.775
7,92,FALSE,0.33505,0.209599999999999,1.03699999999992,108.775
7,93,TRUE,0.6347,0.6182,1.03699999999992,108.775
7,94,TRUE,0.44815,0.2922,1.03699999999992,108.775
7,95,TRUE,0.7133,0.725,1.03699999999992,108.775
7,96,TRUE,0.68145,0.5947,1.03699999999992,108.775
7,97,TRUE,0.6715,0.513600000000001,1.03699999999992,108.775
7,98,TRUE,0.58325,0.5359,1.03699999999992,108.775
7,99,TRUE,0.6617,0.5415,1.03699999999992,108.775
7,100,TRUE,0.5039,0.4911,1.03699999999992,108.775
7,101,FALSE,0.4005,0.5109,1.03699999999992,108.775
7,102,FALSE,0.34645,0.2726,1.03699999999992,108.775
7,103,TRUE,0.5101,0.0697000000000001,1.03699999999992,108.775
7,104,TRUE,0.5208,0.264599999999999,1.03699999999992,108.775
7,105,TRUE,0.7463,0.259400000000001,1.03699999999992,108.775
7,106,TRUE,0.6481,0.2787,1.03699999999992,108.775
7,107,FALSE,0.34985,0.0471999999999999,1.03699999999992,108.775
7,108,TRUE,0.8472,0.7287,1.03699999999992,108.775
7,109,TRUE,0.3309,0.2793,1.03699999999992,108.775
7,110,TRUE,0.451,0.330099999999999,1.03699999999992,108.775
7,111,TRUE,0.75495,0.6456,1.03699999999992,108.775
7,112,TRUE,0.39315,0.3142,1.03699999999992,108.775
7,113,FALSE,0.36945,0.296499999999999,1.03699999999992,108.775
7,114,TRUE,0.7339,0.246599999999999,1.03699999999992,108.775
7,115,TRUE,0.75515,0.610499999999999,1.03699999999992,108.775
7,116,TRUE,0.5842,0.2919,1.03699999999992,108.775
7,117,TRUE,0.65125,0.3193,1.03699999999992,108.775
7,118,TRUE,0.67015,0.5366,1.03699999999992,108.775
7,119,FALSE,0.31205,0.0678,1.03699999999992,108.775
7,120,TRUE,0.83545,0.7296,1.03699999999992,108.775
7,121,TRUE,0.90325,0.78,1.03699999999992,108.775
7,122,TRUE,0.8246,0.7282,1.03699999999992,108.775
7,123,TRUE,0.8257,0.7455,1.03699999999992,108.775
7,124,TRUE,0.5815,0.1456,1.03699999999992,108.775
7,125,FALSE,0.47815,0.1331,1.03699999999992,108.775
7,126,FALSE,0.31715,0.1261,1.03699999999992,108.775
7,127,TRUE,0.66005,0.700100000000001,1.03699999999992,108.775
7,128,TRUE,0.63225,0.741,1.03699999999992,108.775
7,129,FALSE,0.45485,0.1303,1.03699999999992,108.775
7,130,FALSE,0.31755,0.1986,1.03699999999992,108.775
7,131,TRUE,0.4755,0.1569,1.03699999999992,108.775
7,132,TRUE,0.7741,0.724,1.03699999999992,108.775
7,133,TRUE,0.83115,0.7946,1.03699999999992,108.775
7,134,TRUE,0.71725,0.7512,1.03699999999992,108.775
7,135,TRUE,0.474,0.3874,1.03699999999992,108.775
7,136,TRUE,0.5754,0.122700000000001,1.03699999999992,108.775
7,137,FALSE,0.47585,0.4738,1.03699999999992,108.775
7,138,FALSE,0.3486,0.0783999999999999,1.03699999999992,108.775
7,139,FALSE,0.5593,0.4682,1.03699999999992,108.775
8,1,FALSE,0.3992,0.1253,0.970000000000027,108.568
8,2,FALSE,0.373,0.0703000000000003,0.970000000000027,108.568
8,3,TRUE,0.57965,0.1347,0.970000000000027,108.568
8,4,FALSE,0.33755,0.1435,0.970000000000027,108.568
8,5,TRUE,0.8314,0.2899,0.970000000000027,108.568
8,6,TRUE,0.7964,0.2762,0.970000000000027,108.568
8,7,TRUE,0.8435,0.2786,0.970000000000027,108.568
8,8,FALSE,0.47175,0.1485,0.970000000000027,108.568
8,9,FALSE,0.33135,0.1064,0.970000000000027,108.568
8,10,TRUE,0.71245,0.2132,0.970000000000027,108.568
8,11,TRUE,0.4974,0.1345,0.970000000000027,108.568
8,12,TRUE,0.35555,0.119200000000001,0.970000000000027,108.568
8,13,FALSE,0.4269,0.1432,0.970000000000027,108.568
8,14,TRUE,0.7262,0.1874,0.970000000000027,108.568
8,15,TRUE,0.73645,0.2315,0.970000000000027,108.568
8,16,TRUE,0.7924,0.1887,0.970000000000027,108.568
8,17,TRUE,0.83295,0.313,0.970000000000027,108.568
8,18,TRUE,0.43955,0.1097,0.970000000000027,108.568
8,19,TRUE,0.3397,0.1298,0.970000000000027,108.568
8,20,TRUE,0.36755,0.131899999999999,0.970000000000027,108.568
8,21,TRUE,0.6671,0.1404,0.970000000000027,108.568
8,22,FALSE,0.45315,0.106099999999999,0.970000000000027,108.568
8,23,TRUE,0.4986,0.1186,0.970000000000027,108.568
8,24,FALSE,0.3472,0.0961000000000001,0.970000000000027,108.568
8,25,FALSE,0.3806,0.088,0.970000000000027,108.568
8,26,FALSE,0.47725,0.1447,0.970000000000027,108.568
8,27,TRUE,0.66775,0.1066,0.970000000000027,108.568
8,28,FALSE,0.39165,0.1468,0.970000000000027,108.568
8,29,TRUE,0.5811,0.0922,0.970000000000027,108.568
8,30,TRUE,0.37835,0.114700000000001,0.970000000000027,108.568
8,31,TRUE,0.34785,0.1784,0.970000000000027,108.568
8,32,FALSE,0.35055,0.1209,0.970000000000027,108.568
8,33,TRUE,0.69675,0.1002,0.970000000000027,108.568
8,34,TRUE,0.46855,0.1763,0.970000000000027,108.568
8,35,FALSE,0.39215,0.1748,0.970000000000027,108.568
8,36,TRUE,0.45595,0.148,0.970000000000027,108.568
8,37,TRUE,0.4948,0.1158,0.970000000000027,108.568
8,38,TRUE,0.5702,0.1815,0.970000000000027,108.568
8,39,FALSE,0.52835,0.104,0.970000000000027,108.568
8,40,TRUE,0.4559,0.1123,0.970000000000027,108.568
8,41,TRUE,0.45255,0.147400000000001,0.970000000000027,108.568
8,42,TRUE,0.71725,0.1295,0.970000000000027,108.568
8,43,TRUE,0.66875,0.1237,0.970000000000027,108.568
8,44,FALSE,0.45225,0.191300000000001,0.970000000000027,108.568
8,45,FALSE,0.3817,0.1441,0.970000000000027,108.568
8,46,TRUE,0.76655,0.191699999999999,0.970000000000027,108.568
8,47,TRUE,0.3492,0.1533,0.970000000000027,108.568
8,48,FALSE,0.35155,0.2,0.970000000000027,108.568
8,49,TRUE,0.34665,0.152,0.970000000000027,108.568
8,50,FALSE,0.3807,0.1148,0.970000000000027,108.568
8,51,FALSE,0.4164,0.0856000000000002,0.970000000000027,108.568
8,52,TRUE,0.7293,0.132,0.970000000000027,108.568
8,53,FALSE,0.55625,0.1416,0.970000000000027,108.568
8,54,FALSE,0.3419,0.149,0.970000000000027,108.568
8,55,FALSE,0.3415,0.1168,0.970000000000027,108.568
8,56,TRUE,0.62165,0.1483,0.970000000000027,108.568
8,57,FALSE,0.5355,0.1798,0.970000000000027,108.568
8,58,TRUE,0.55015,0.1284,0.970000000000027,108.568
8,59,TRUE,0.37115,0.2225,0.970000000000027,108.568
8,60,TRUE,0.6606,0.2379,0.970000000000027,108.568
8,61,TRUE,0.74885,0.2039,0.970000000000027,108.568
8,62,TRUE,0.53275,0.1798,0.970000000000027,108.568
8,63,TRUE,0.83655,0.1882,0.970000000000027,108.568
8,64,TRUE,0.34155,0.1583,0.970000000000027,108.568
8,65,TRUE,0.7406,0.1332,0.970000000000027,108.568
8,66,TRUE,0.7707,0.2271,0.970000000000027,108.568
8,67,FALSE,0.36755,0.1419,0.970000000000027,108.568
8,68,FALSE,0.3993,0.1978,0.970000000000027,108.568
8,69,TRUE,0.63775,0.0939999999999993,0.970000000000027,108.568
8,70,TRUE,0.5821,0.1023,0.970000000000027,108.568
8,71,FALSE,0.3393,0.2406,0.970000000000027,108.568
8,72,TRUE,0.39705,0.1386,0.970000000000027,108.568
8,73,FALSE,0.37325,0.2182,0.970000000000027,108.568
8,74,TRUE,0.805,0.1714,0.970000000000027,108.568
8,75,FALSE,0.33895,0.0915000000000001,0.970000000000027,108.568
8,76,FALSE,0.3703,0.0922000000000009,0.970000000000027,108.568
8,77,TRUE,0.8388,0.1755,0.970000000000027,108.568
8,78,TRUE,0.4197,0.2695,0.970000000000027,108.568
8,79,FALSE,0.4203,0.1496,0.970000000000027,108.568
8,80,FALSE,0.3355,0.2132,0.970000000000027,108.568
8,81,FALSE,0.3367,0.1642,0.970000000000027,108.568
8,82,TRUE,0.49615,0.1036,0.970000000000027,108.568
8,83,FALSE,0.4041,0.0699999999999998,0.970000000000027,108.568
8,84,TRUE,0.77435,0.1892,0.970000000000027,108.568
8,85,FALSE,0.41045,0.0776999999999999,0.970000000000027,108.568
8,86,TRUE,0.5843,0.2433,0.970000000000027,108.568
8,87,TRUE,0.6116,0.2716,0.970000000000027,108.568
8,88,FALSE,0.34715,0.1432,0.970000000000027,108.568
8,89,FALSE,0.35005,0.0840000000000002,0.970000000000027,108.568
8,90,TRUE,0.76675,0.1566,0.970000000000027,108.568
8,91,TRUE,0.66625,0.1762,0.970000000000027,108.568
8,92,FALSE,0.35945,0.1893,0.970000000000027,108.568
8,93,TRUE,0.3654,0.2018,0.970000000000027,108.568
8,94,TRUE,0.65615,0.1631,0.970000000000027,108.568
8,95,TRUE,0.70695,0.2691,0.970000000000027,108.568
8,96,TRUE,0.7371,0.1493,0.970000000000027,108.568
8,97,TRUE,0.7916,0.2742,0.970000000000027,108.568
8,98,TRUE,0.4264,0.2127,0.970000000000027,108.568
8,99,TRUE,0.67515,0.3236,0.970000000000027,108.568
8,100,TRUE,0.5698,0.2384,0.970000000000027,108.568
8,101,FALSE,0.44775,0.1845,0.970000000000027,108.568
8,102,FALSE,0.4373,0.1363,0.970000000000027,108.568
8,103,TRUE,0.4532,0.166000000000001,0.970000000000027,108.568
8,104,TRUE,0.524,0.248,0.970000000000027,108.568
8,105,TRUE,0.6716,0.3519,0.970000000000027,108.568
8,106,TRUE,0.58085,0.179199999999999,0.970000000000027,108.568
8,107,FALSE,0.3353,0.0836,0.970000000000027,108.568
8,108,TRUE,0.8176,0.2737,0.970000000000027,108.568
8,109,TRUE,0.3658,0.2424,0.970000000000027,108.568
8,110,TRUE,0.3963,0.1811,0.970000000000027,108.568
8,111,TRUE,0.6758,0.1603,0.970000000000027,108.568
8,112,TRUE,0.43415,0.2408,0.970000000000027,108.568
8,113,FALSE,0.35495,0.237899999999999,0.970000000000027,108.568
8,114,TRUE,0.63575,0.233,0.970000000000027,108.568
8,115,TRUE,0.7048,0.1946,0.970000000000027,108.568
8,116,TRUE,0.61565,0.1741,0.970000000000027,108.568
8,117,TRUE,0.54285,0.1501,0.970000000000027,108.568
8,118,TRUE,0.666,0.1766,0.970000000000027,108.568
8,119,FALSE,0.3497,0.1434,0.970000000000027,108.568
8,120,TRUE,0.8339,0.2658,0.970000000000027,108.568
8,121,TRUE,0.83975,0.3482,0.970000000000027,108.568
8,122,TRUE,0.78085,0.2293,0.970000000000027,108.568
8,123,TRUE,0.8009,0.3014,0.970000000000027,108.568
8,124,TRUE,0.6308,0.1199,0.970000000000027,108.568
8,125,FALSE,0.36555,0.277,0.970000000000027,108.568
8,126,FALSE,0.38385,0.1938,0.970000000000027,108.568
8,127,TRUE,0.6002,0.2452,0.970000000000027,108.568
8,128,TRUE,0.603,0.2355,0.970000000000027,108.568
8,129,FALSE,0.4557,0.1523,0.970000000000027,108.568
8,130,FALSE,0.33575,0.1398,0.970000000000027,108.568
8,131,TRUE,0.63215,0.151,0.970000000000027,108.568
8,132,TRUE,0.72905,0.279,0.970000000000027,108.568
8,133,TRUE,0.83665,0.3172,0.970000000000027,108.568
8,134,TRUE,0.7276,0.2561,0.970000000000027,108.568
8,135,TRUE,0.77965,0.2817,0.970000000000027,108.568
8,136,TRUE,0.6359,0.1861,0.970000000000027,108.568
8,137,FALSE,0.42305,0.1537,0.970000000000027,108.568
8,138,FALSE,0.45685,0.1357,0.970000000000027,108.568
8,139,FALSE,0.3335,0.1176,0.970000000000027,108.568
9,1,FALSE,0.555,0.142100000000001,1.029,111.738
9,2,FALSE,0.67515,0.118,1.029,111.738
9,3,TRUE,0.427,0.0769,1.029,111.738
9,4,FALSE,0.35915,0.133399999999999,1.029,111.738
9,5,TRUE,0.85905,0.4475,1.029,111.738
9,6,TRUE,0.85655,0.4289,1.029,111.738
9,7,TRUE,0.8339,0.4637,1.029,111.738
9,8,FALSE,0.36355,0.1464,1.029,111.738
9,9,FALSE,0.2875,0.1234,1.029,111.738
9,10,TRUE,0.788,0.4208,1.029,111.738
9,11,TRUE,0.4417,0.1821,1.029,111.738
9,12,TRUE,0.33075,0.1328,1.029,111.738
9,13,FALSE,0.3228,0.1649,1.029,111.738
9,14,TRUE,0.85535,0.3909,1.029,111.738
9,15,TRUE,0.7152,0.181,1.029,111.738
9,16,TRUE,0.892,0.4219,1.029,111.738
9,17,TRUE,0.7043,0.1799,1.029,111.738
9,18,TRUE,0.38145,0.1767,1.029,111.738
9,19,TRUE,0.28535,0.239000000000001,1.029,111.738
9,20,TRUE,0.38645,0.1666,1.029,111.738
9,21,TRUE,0.8486,0.1468,1.029,111.738
9,22,FALSE,0.38605,0.1819,1.029,111.738
9,23,TRUE,0.8093,0.1422,1.029,111.738
9,24,FALSE,0.29775,0.1486,1.029,111.738
9,25,FALSE,0.36145,0.181400000000001,1.029,111.738
9,26,FALSE,0.3849,0.2296,1.029,111.738
9,27,TRUE,0.8306,0.1857,1.029,111.738
9,28,FALSE,0.28485,0.1797,1.029,111.738
9,29,TRUE,0.7582,0.218700000000001,1.029,111.738
9,30,TRUE,0.42595,0.1915,1.029,111.738
9,31,TRUE,0.55985,0.2014,1.029,111.738
9,32,FALSE,0.52695,0.390600000000001,1.029,111.738
9,33,TRUE,0.86465,0.4206,1.029,111.738
9,34,TRUE,0.75225,0.1696,1.029,111.738
9,35,FALSE,0.28825,0.1866,1.029,111.738
9,36,TRUE,0.5312,0.1646,1.029,111.738
9,37,TRUE,0.7564,0.1592,1.029,111.738
9,38,TRUE,0.72,0.1602,1.029,111.738
9,39,FALSE,0.49405,0.0830999999999999,1.029,111.738
9,40,TRUE,0.59665,0.1422,1.029,111.738
9,41,TRUE,0.6219,0.1766,1.029,111.738
9,42,TRUE,0.5754,0.1419,1.029,111.738
9,43,TRUE,0.6951,0.146,1.029,111.738
9,44,FALSE,0.3489,0.145,1.029,111.738
9,45,FALSE,0.3812,0.1273,1.029,111.738
9,46,TRUE,0.5299,0.1759,1.029,111.738
9,47,TRUE,0.43625,0.1783,1.029,111.738
9,48,FALSE,0.291,0.230500000000001,1.029,111.738
9,49,TRUE,0.3071,0.1979,1.029,111.738
9,50,FALSE,0.365,0.0796,1.029,111.738
9,51,FALSE,0.3616,0.0735000000000002,1.029,111.738
9,52,TRUE,0.61455,0.1603,1.029,111.738
9,53,FALSE,0.2861,0.1099,1.029,111.738
9,54,FALSE,0.4944,0.1723,1.029,111.738
9,55,FALSE,0.28305,0.0622,1.029,111.738
9,56,TRUE,0.74195,0.1766,1.029,111.738
9,57,FALSE,0.52555,0.1996,1.029,111.738
9,58,TRUE,0.47225,0.0896999999999998,1.029,111.738
9,59,TRUE,0.3115,0.2769,1.029,111.738
9,60,TRUE,0.6477,0.3741,1.029,111.738
9,61,TRUE,0.71725,0.1977,1.029,111.738
9,62,TRUE,0.69635,0.3964,1.029,111.738
9,63,TRUE,0.81385,0.381699999999999,1.029,111.738
9,64,TRUE,0.62095,0.2384,1.029,111.738
9,65,TRUE,0.8236,0.4172,1.029,111.738
9,66,TRUE,0.89995,0.3617,1.029,111.738
9,67,FALSE,0.31135,0.0684999999999998,1.029,111.738
9,68,FALSE,0.33,0.0915000000000001,1.029,111.738
9,69,TRUE,0.41865,0.2044,1.029,111.738
9,70,TRUE,0.666,0.1939,1.029,111.738
9,71,FALSE,0.42225,0.2038,1.029,111.738
9,72,TRUE,0.61505,0.4346,1.029,111.738
9,73,FALSE,0.3162,0.1587,1.029,111.738
9,74,TRUE,0.50505,0.2738,1.029,111.738
9,75,FALSE,0.31975,0.1037,1.029,111.738
9,76,FALSE,0.4928,0.0954000000000001,1.029,111.738
9,77,TRUE,0.6248,0.2577,1.029,111.738
9,78,TRUE,0.7712,0.4087,1.029,111.738
9,79,FALSE,0.3351,0.1548,1.029,111.738
9,80,FALSE,0.29715,0.0872000000000003,1.029,111.738
9,81,FALSE,0.29605,0.08,1.029,111.738
9,82,TRUE,0.3137,0.0615999999999999,1.029,111.738
9,83,FALSE,0.38475,0.0966999999999999,1.029,111.738
9,84,TRUE,0.6945,0.2351,1.029,111.738
9,85,FALSE,0.2953,0.0893999999999998,1.029,111.738
9,86,TRUE,0.74455,0.4413,1.029,111.738
9,87,TRUE,0.6727,0.322,1.029,111.738
9,88,FALSE,0.30915,0.0827000000000003,1.029,111.738
9,89,FALSE,0.4018,0.1132,1.029,111.738
9,90,TRUE,0.8428,0.2794,1.029,111.738
9,91,TRUE,0.65655,0.2061,1.029,111.738
9,92,FALSE,0.3012,0.2425,1.029,111.738
9,93,TRUE,0.32225,0.1639,1.029,111.738
9,94,TRUE,0.72755,0.3053,1.029,111.738
9,95,TRUE,0.7074,0.2322,1.029,111.738
9,96,TRUE,0.75435,0.2941,1.029,111.738
9,97,TRUE,0.7818,0.3278,1.029,111.738
9,98,TRUE,0.2899,0.221700000000001,1.029,111.738
9,99,TRUE,0.7357,0.3302,1.029,111.738
9,100,TRUE,0.39005,0.248599999999999,1.029,111.738
9,101,FALSE,0.30405,0.2341,1.029,111.738
9,102,FALSE,0.34625,0.2505,1.029,111.738
9,103,TRUE,0.297,0.0798999999999999,1.029,111.738
9,104,TRUE,0.73475,0.4456,1.029,111.738
9,105,TRUE,0.74005,0.4617,1.029,111.738
9,106,TRUE,0.66075,0.2174,1.029,111.738
9,107,FALSE,0.2816,0.0837999999999999,1.029,111.738
9,108,TRUE,0.82165,0.4644,1.029,111.738
9,109,TRUE,0.2849,0.2766,1.029,111.738
9,110,TRUE,0.4136,0.3433,1.029,111.738
9,111,TRUE,0.6581,0.3018,1.029,111.738
9,112,TRUE,0.44575,0.2982,1.029,111.738
9,113,FALSE,0.351,0.3564,1.029,111.738
9,114,TRUE,0.7689,0.4543,1.029,111.738
9,115,TRUE,0.51395,0.1729,1.029,111.738
9,116,TRUE,0.69865,0.2145,1.029,111.738
9,117,TRUE,0.7026,0.199600000000001,1.029,111.738
9,118,TRUE,0.5683,0.3588,1.029,111.738
9,119,FALSE,0.3004,0.1598,1.029,111.738
9,120,TRUE,0.8482,0.4736,1.029,111.738
9,121,TRUE,0.88755,0.493,1.029,111.738
9,122,TRUE,0.8288,0.4618,1.029,111.738
9,123,TRUE,0.85945,0.46,1.029,111.738
9,124,TRUE,0.71575,0.2073,1.029,111.738
9,125,FALSE,0.32165,0.1435,1.029,111.738
9,126,FALSE,0.45795,0.1263,1.029,111.738
9,127,TRUE,0.57585,0.335300000000001,1.029,111.738
9,128,TRUE,0.5469,0.4099,1.029,111.738
9,129,FALSE,0.56005,0.139,1.029,111.738
9,130,FALSE,0.2858,0.1888,1.029,111.738
9,131,TRUE,0.65685,0.1668,1.029,111.738
9,132,TRUE,0.7792,0.4375,1.029,111.738
9,133,TRUE,0.8916,0.486200000000001,1.029,111.738
9,134,TRUE,0.77445,0.4042,1.029,111.738
9,135,TRUE,0.79275,0.4133,1.029,111.738
9,136,TRUE,0.6485,0.217499999999999,1.029,111.738
9,137,FALSE,0.2994,0.233999999999999,1.029,111.738
9,138,FALSE,0.43745,0.3275,1.029,111.738
9,139,FALSE,0.5076,0.233,1.029,111.738
10,1,FALSE,0.47885,0.1963,0.952999999999975,110.704
10,2,FALSE,0.36265,0.0463,0.952999999999975,110.704
10,3,TRUE,0.49485,0.0672000000000001,0.952999999999975,110.704
10,4,FALSE,0.41125,0.1794,0.952999999999975,110.704
10,5,TRUE,0.71445,0.7746,0.952999999999975,110.704
10,6,TRUE,0.4879,0.3853,0.952999999999975,110.704
10,7,TRUE,0.8168,0.905800000000001,0.952999999999975,110.704
10,8,FALSE,0.38855,0.0537000000000001,0.952999999999975,110.704
10,9,FALSE,0.3759,0.0351000000000001,0.952999999999975,110.704
10,10,TRUE,0.7665,0.9055,0.952999999999975,110.704
10,11,TRUE,0.5579,0.5146,0.952999999999975,110.704
10,12,TRUE,0.3749,0.2168,0.952999999999975,110.704
10,13,FALSE,0.3719,0.0553,0.952999999999975,110.704
10,14,TRUE,0.8167,0.7766,0.952999999999975,110.704
10,15,TRUE,0.7705,0.7677,0.952999999999975,110.704
10,16,TRUE,0.8581,0.9142,0.952999999999975,110.704
10,17,TRUE,0.83125,0.7858,0.952999999999975,110.704
10,18,TRUE,0.54225,0.3918,0.952999999999975,110.704
10,19,TRUE,0.58825,0.5501,0.952999999999975,110.704
10,20,TRUE,0.465,0.51,0.952999999999975,110.704
10,21,TRUE,0.8398,0.5284,0.952999999999975,110.704
10,22,FALSE,0.34765,0.2802,0.952999999999975,110.704
10,23,TRUE,0.65385,0.227,0.952999999999975,110.704
10,24,FALSE,0.3467,0.2563,0.952999999999975,110.704
10,25,FALSE,0.39715,0.2127,0.952999999999975,110.704
10,26,FALSE,0.35645,0.1353,0.952999999999975,110.704
10,27,TRUE,0.61765,0.0688999999999999,0.952999999999975,110.704
10,28,FALSE,0.36855,0.2411,0.952999999999975,110.704
10,29,TRUE,0.71125,0.2019,0.952999999999975,110.704
10,30,TRUE,0.69725,0.2004,0.952999999999975,110.704
10,31,TRUE,0.6076,0.1992,0.952999999999975,110.704
10,32,FALSE,0.36675,0.2486,0.952999999999975,110.704
10,33,TRUE,0.7187,0.2313,0.952999999999975,110.704
10,34,TRUE,0.63405,0.0820999999999997,0.952999999999975,110.704
10,35,FALSE,0.34855,0.3611,0.952999999999975,110.704
10,36,TRUE,0.5488,0.0690000000000004,0.952999999999975,110.704
10,37,TRUE,0.6292,0.0755,0.952999999999975,110.704
10,38,TRUE,0.65215,0.4026,0.952999999999975,110.704
10,39,FALSE,0.35565,0.0161000000000001,0.952999999999975,110.704
10,40,TRUE,0.3481,0.0383999999999999,0.952999999999975,110.704
10,41,TRUE,0.488,0.0326999999999999,0.952999999999975,110.704
10,42,TRUE,0.7046,0.0846,0.952999999999975,110.704
10,43,TRUE,0.66595,0.0730999999999999,0.952999999999975,110.704
10,44,FALSE,0.38805,0.0313000000000001,0.952999999999975,110.704
10,45,FALSE,0.33805,0.0292,0.952999999999975,110.704
10,46,TRUE,0.7095,0.397,0.952999999999975,110.704
10,47,TRUE,0.56585,0.4026,0.952999999999975,110.704
10,48,FALSE,0.36695,0.2891,0.952999999999975,110.704
10,49,TRUE,0.407,0.3293,0.952999999999975,110.704
10,50,FALSE,0.33375,0.0231000000000001,0.952999999999975,110.704
10,51,FALSE,0.3421,0.0188,0.952999999999975,110.704
10,52,TRUE,0.65135,0.1826,0.952999999999975,110.704
10,53,FALSE,0.3633,0.0329000000000001,0.952999999999975,110.704
10,54,FALSE,0.4992,0.2208,0.952999999999975,110.704
10,55,FALSE,0.3366,0.0253,0.952999999999975,110.704
10,56,TRUE,0.679,0.1915,0.952999999999975,110.704
10,57,FALSE,0.58125,0.2193,0.952999999999975,110.704
10,58,TRUE,0.35035,0.209999999999999,0.952999999999975,110.704
10,59,TRUE,0.3512,0.2567,0.952999999999975,110.704
10,60,TRUE,0.6683,0.6028,0.952999999999975,110.704
10,61,TRUE,0.56545,0.1937,0.952999999999975,110.704
10,62,TRUE,0.6886,0.5991,0.952999999999975,110.704
10,63,TRUE,0.77165,0.7811,0.952999999999975,110.704
10,64,TRUE,0.61775,0.7542,0.952999999999975,110.704
10,65,TRUE,0.84205,0.7842,0.952999999999975,110.704
10,66,TRUE,0.8059,0.7476,0.952999999999975,110.704
10,67,FALSE,0.38355,0.0565000000000001,0.952999999999975,110.704
10,68,FALSE,0.39565,0.2014,0.952999999999975,110.704
10,69,TRUE,0.35675,0.2552,0.952999999999975,110.704
10,70,TRUE,0.5654,0.2676,0.952999999999975,110.704
10,71,FALSE,0.4411,0.0854000000000001,0.952999999999975,110.704
10,72,TRUE,0.74255,0.8721,0.952999999999975,110.704
10,73,FALSE,0.3626,0.0781000000000004,0.952999999999975,110.704
10,74,TRUE,0.42765,0.0713999999999999,0.952999999999975,110.704
10,75,FALSE,0.493,0.0317999999999999,0.952999999999975,110.704
10,76,FALSE,0.49185,0.0276000000000002,0.952999999999975,110.704
10,77,TRUE,0.6995,0.0697,0.952999999999975,110.704
10,78,TRUE,0.66545,0.837,0.952999999999975,110.704
10,79,FALSE,0.3863,0.0855000000000002,0.952999999999975,110.704
10,80,FALSE,0.3595,0.1712,0.952999999999975,110.704
10,81,FALSE,0.36895,0.1019,0.952999999999975,110.704
10,82,TRUE,0.41605,0.0553999999999998,0.952999999999975,110.704
10,83,FALSE,0.3379,0.0226,0.952999999999975,110.704
10,84,TRUE,0.59095,0.0669999999999999,0.952999999999975,110.704
10,85,FALSE,0.5468,0.0222999999999999,0.952999999999975,110.704
10,86,TRUE,0.75235,0.8323,0.952999999999975,110.704
10,87,TRUE,0.52535,0.5615,0.952999999999975,110.704
10,88,FALSE,0.37755,0.1789,0.952999999999975,110.704
10,89,FALSE,0.5447,0.037,0.952999999999975,110.704
10,90,TRUE,0.8325,0.518699999999999,0.952999999999975,110.704
10,91,TRUE,0.33475,0.0768999999999999,0.952999999999975,110.704
10,92,FALSE,0.5386,0.349800000000001,0.952999999999975,110.704
10,93,TRUE,0.4849,0.4434,0.952999999999975,110.704
10,94,TRUE,0.55455,0.367700000000001,0.952999999999975,110.704
10,95,TRUE,0.51215,0.4911,0.952999999999975,110.704
10,96,TRUE,0.71005,0.510099999999999,0.952999999999975,110.704
10,97,TRUE,0.45705,0.352999999999999,0.952999999999975,110.704
10,98,TRUE,0.3428,0.4251,0.952999999999975,110.704
10,99,TRUE,0.4113,0.625499999999999,0.952999999999975,110.704
10,100,TRUE,0.36105,0.3478,0.952999999999975,110.704
10,101,FALSE,0.34465,0.4255,0.952999999999975,110.704
10,102,FALSE,0.3452,0.3075,0.952999999999975,110.704
10,103,TRUE,0.47805,0.0697999999999994,0.952999999999975,110.704
10,104,TRUE,0.3815,0.598800000000001,0.952999999999975,110.704
10,105,TRUE,0.61655,0.628600000000001,0.952999999999975,110.704
10,106,TRUE,0.71525,0.892500000000001,0.952999999999975,110.704
10,107,FALSE,0.3976,0.0245000000000001,0.952999999999975,110.704
10,108,TRUE,0.83175,0.9693,0.952999999999975,110.704
10,109,TRUE,0.52865,0.253,0.952999999999975,110.704
10,110,TRUE,0.4803,0.1839,0.952999999999975,110.704
10,111,TRUE,0.73385,0.5129,0.952999999999975,110.704
10,112,TRUE,0.3744,0.2745,0.952999999999975,110.704
10,113,FALSE,0.45885,0.3922,0.952999999999975,110.704
10,114,TRUE,0.57875,0.3272,0.952999999999975,110.704
10,115,TRUE,0.6807,0.3895,0.952999999999975,110.704
10,116,TRUE,0.7773,0.886799999999999,0.952999999999975,110.704
10,117,TRUE,0.67635,0.6581,0.952999999999975,110.704
10,118,TRUE,0.53725,0.1476,0.952999999999975,110.704
10,119,FALSE,0.3407,0.0447999999999999,0.952999999999975,110.704
10,120,TRUE,0.87685,0.9607,0.952999999999975,110.704
10,121,TRUE,0.8199,0.6409,0.952999999999975,110.704
