sim_i,pair_indx,true_diff,e_vij,ARDP_vij,analysis_time,ARDP_time
15,70,TRUE,0.59885,0.2396,1.07399999999984,114.872
15,71,FALSE,0.4272,0.1626,1.07399999999984,114.872
15,72,TRUE,0.38635,0.2362,1.07399999999984,114.872
15,73,FALSE,0.4125,0.1132,1.07399999999984,114.872
15,74,TRUE,0.5121,0.1298,1.07399999999984,114.872
15,75,FALSE,0.44745,0.1517,1.07399999999984,114.872
15,76,FALSE,0.4007,0.1095,1.07399999999984,114.872
15,77,TRUE,0.4043,0.1071,1.07399999999984,114.872
15,78,TRUE,0.4422,0.2337,1.07399999999984,114.872
15,79,FALSE,0.37705,0.133,1.07399999999984,114.872
15,80,FALSE,0.71675,0.3367,1.07399999999984,114.872
15,81,FALSE,0.3819,0.2056,1.07399999999984,114.872
15,82,TRUE,0.5502,0.1456,1.07399999999984,114.872
15,83,FALSE,0.5172,0.1188,1.07399999999984,114.872
15,84,TRUE,0.36955,0.1279,1.07399999999984,114.872
15,85,FALSE,0.58555,0.1023,1.07399999999984,114.872
15,86,TRUE,0.44645,0.1986,1.07399999999984,114.872
15,87,TRUE,0.4382,0.2175,1.07399999999984,114.872
15,88,FALSE,0.69925,0.2702,1.07399999999984,114.872
15,89,FALSE,0.44655,0.0987000000000002,1.07399999999984,114.872
15,90,TRUE,0.59885,0.1435,1.07399999999984,114.872
15,91,TRUE,0.63045,0.1146,1.07399999999984,114.872
15,92,FALSE,0.3861,0.1226,1.07399999999984,114.872
15,93,TRUE,0.4171,0.1107,1.07399999999984,114.872
15,94,TRUE,0.6826,0.1537,1.07399999999984,114.872
15,95,TRUE,0.5358,0.1068,1.07399999999984,114.872
15,96,TRUE,0.6577,0.1437,1.07399999999984,114.872
15,97,TRUE,0.6849,0.1089,1.07399999999984,114.872
15,98,TRUE,0.45605,0.1561,1.07399999999984,114.872
15,99,TRUE,0.6689,0.325100000000001,1.07399999999984,114.872
15,100,TRUE,0.3903,0.1213,1.07399999999984,114.872
15,101,FALSE,0.49685,0.1642,1.07399999999984,114.872
15,102,FALSE,0.4951,0.1205,1.07399999999984,114.872
15,103,TRUE,0.5638,0.1691,1.07399999999984,114.872
15,104,TRUE,0.48765,0.2572,1.07399999999984,114.872
15,105,TRUE,0.7241,0.3511,1.07399999999984,114.872
15,106,TRUE,0.8047,0.412,1.07399999999984,114.872
15,107,FALSE,0.6369,0.1923,1.07399999999984,114.872
15,108,TRUE,0.70265,0.1686,1.07399999999984,114.872
15,109,TRUE,0.3707,0.1527,1.07399999999984,114.872
15,110,TRUE,0.45385,0.223699999999999,1.07399999999984,114.872
15,111,TRUE,0.5691,0.1641,1.07399999999984,114.872
15,112,TRUE,0.4397,0.1678,1.07399999999984,114.872
15,113,FALSE,0.57315,0.186700000000001,1.07399999999984,114.872
15,114,TRUE,0.41555,0.2205,1.07399999999984,114.872
15,115,TRUE,0.7044,0.1678,1.07399999999984,114.872
15,116,TRUE,0.59995,0.3254,1.07399999999984,114.872
15,117,TRUE,0.62445,0.2535,1.07399999999984,114.872
15,118,TRUE,0.59885,0.3065,1.07399999999984,114.872
15,119,FALSE,0.39525,0.16,1.07399999999984,114.872
15,120,TRUE,0.3842,0.1808,1.07399999999984,114.872
15,121,TRUE,0.7432,0.272000000000001,1.07399999999984,114.872
15,122,TRUE,0.4145,0.2119,1.07399999999984,114.872
15,123,TRUE,0.399,0.2004,1.07399999999984,114.872
15,124,TRUE,0.51915,0.211,1.07399999999984,114.872
15,125,FALSE,0.73925,0.34,1.07399999999984,114.872
15,126,FALSE,0.41865,0.1388,1.07399999999984,114.872
15,127,TRUE,0.46135,0.2193,1.07399999999984,114.872
15,128,TRUE,0.372,0.1603,1.07399999999984,114.872
15,129,FALSE,0.6898,0.2903,1.07399999999984,114.872
15,130,FALSE,0.4705,0.2235,1.07399999999984,114.872
15,131,TRUE,0.4122,0.2071,1.07399999999984,114.872
15,132,TRUE,0.6705,0.301,1.07399999999984,114.872
15,133,TRUE,0.5692,0.2867,1.07399999999984,114.872
15,134,TRUE,0.5074,0.272099999999999,1.07399999999984,114.872
15,135,TRUE,0.4915,0.2454,1.07399999999984,114.872
15,136,TRUE,0.4179,0.1787,1.07399999999984,114.872
15,137,FALSE,0.3696,0.1899,1.07399999999984,114.872
15,138,FALSE,0.38505,0.1983,1.07399999999984,114.872
15,139,FALSE,0.3894,0.1952,1.07399999999984,114.872
16,1,FALSE,0.85445,0.1297,1.02099999999996,112.427
16,2,FALSE,0.84535,0.1083,1.02099999999996,112.427
16,3,TRUE,0.539,0.1469,1.02099999999996,112.427
16,4,FALSE,0.41555,0.1257,1.02099999999996,112.427
16,5,TRUE,0.61405,0.1065,1.02099999999996,112.427
16,6,TRUE,0.57175,0.1004,1.02099999999996,112.427
16,7,TRUE,0.6376,0.115,1.02099999999996,112.427
16,8,FALSE,0.5853,0.103099999999999,1.02099999999996,112.427
16,9,FALSE,0.4947,0.1088,1.02099999999996,112.427
16,10,TRUE,0.44535,0.0980000000000002,1.02099999999996,112.427
16,11,TRUE,0.4314,0.0875999999999999,1.02099999999996,112.427
16,12,TRUE,0.4218,0.0827999999999999,1.02099999999996,112.427
16,13,FALSE,0.429,0.1076,1.02099999999996,112.427
16,14,TRUE,0.46285,0.0997000000000004,1.02099999999996,112.427
16,15,TRUE,0.4442,0.1074,1.02099999999996,112.427
16,16,TRUE,0.4665,0.0805999999999997,1.02099999999996,112.427
16,17,TRUE,0.49015,0.1172,1.02099999999996,112.427
16,18,TRUE,0.4361,0.0878000000000001,1.02099999999996,112.427
16,19,TRUE,0.4613,0.1151,1.02099999999996,112.427
16,20,TRUE,0.4506,0.1119,1.02099999999996,112.427
16,21,TRUE,0.4194,0.129900000000001,1.02099999999996,112.427
16,22,FALSE,0.41675,0.1126,1.02099999999996,112.427
16,23,TRUE,0.4625,0.1085,1.02099999999996,112.427
16,24,FALSE,0.4051,0.0937000000000002,1.02099999999996,112.427
16,25,FALSE,0.52175,0.1141,1.02099999999996,112.427
16,26,FALSE,0.438,0.1005,1.02099999999996,112.427
16,27,TRUE,0.44115,0.0875000000000002,1.02099999999996,112.427
16,28,FALSE,0.5826,0.1318,1.02099999999996,112.427
16,29,TRUE,0.4828,0.112099999999999,1.02099999999996,112.427
16,30,TRUE,0.4142,0.1075,1.02099999999996,112.427
16,31,TRUE,0.49185,0.0932000000000002,1.02099999999996,112.427
16,32,FALSE,0.4142,0.1024,1.02099999999996,112.427
16,33,TRUE,0.41075,0.1204,1.02099999999996,112.427
16,34,TRUE,0.4046,0.1038,1.02099999999996,112.427
16,35,FALSE,0.4857,0.1011,1.02099999999996,112.427
16,36,TRUE,0.4541,0.1136,1.02099999999996,112.427
16,37,TRUE,0.45515,0.1045,1.02099999999996,112.427
16,38,TRUE,0.4959,0.108500000000001,1.02099999999996,112.427
16,39,FALSE,0.50635,0.0806999999999999,1.02099999999996,112.427
16,40,TRUE,0.44525,0.1108,1.02099999999996,112.427
16,41,TRUE,0.5258,0.133399999999999,1.02099999999996,112.427
16,42,TRUE,0.60325,0.0813,1.02099999999996,112.427
16,43,TRUE,0.40625,0.0802000000000001,1.02099999999996,112.427
16,44,FALSE,0.46975,0.1095,1.02099999999996,112.427
16,45,FALSE,0.4153,0.1041,1.02099999999996,112.427
16,46,TRUE,0.63635,0.0987000000000001,1.02099999999996,112.427
16,47,TRUE,0.42085,0.0897,1.02099999999996,112.427
16,48,FALSE,0.50815,0.0867999999999998,1.02099999999996,112.427
16,49,TRUE,0.4337,0.0908999999999997,1.02099999999996,112.427
16,50,FALSE,0.58595,0.0867999999999999,1.02099999999996,112.427
16,51,FALSE,0.6508,0.0943999999999998,1.02099999999996,112.427
16,52,TRUE,0.76225,0.0758,1.02099999999996,112.427
16,53,FALSE,0.49215,0.131600000000001,1.02099999999996,112.427
16,54,FALSE,0.4265,0.0856000000000003,1.02099999999996,112.427
16,55,FALSE,0.4393,0.0908999999999999,1.02099999999996,112.427
16,56,TRUE,0.4636,0.0983,1.02099999999996,112.427
16,57,FALSE,0.4667,0.1112,1.02099999999996,112.427
16,58,TRUE,0.5482,0.1163,1.02099999999996,112.427
16,59,TRUE,0.48255,0.091,1.02099999999996,112.427
16,60,TRUE,0.52265,0.0974999999999999,1.02099999999996,112.427
16,61,TRUE,0.464,0.1115,1.02099999999996,112.427
16,62,TRUE,0.67385,0.0978,1.02099999999996,112.427
16,63,TRUE,0.7688,0.1134,1.02099999999996,112.427
16,64,TRUE,0.45075,0.0924000000000001,1.02099999999996,112.427
16,65,TRUE,0.5144,0.1283,1.02099999999996,112.427
16,66,TRUE,0.42085,0.0836,1.02099999999996,112.427
16,67,FALSE,0.4257,0.1356,1.02099999999996,112.427
16,68,FALSE,0.4922,0.1992,1.02099999999996,112.427
16,69,TRUE,0.47115,0.1047,1.02099999999996,112.427
16,70,TRUE,0.46425,0.105999999999999,1.02099999999996,112.427
16,71,FALSE,0.49905,0.146,1.02099999999996,112.427
16,72,TRUE,0.61265,0.1921,1.02099999999996,112.427
16,73,FALSE,0.4861,0.157900000000001,1.02099999999996,112.427
16,74,TRUE,0.8013,0.1256,1.02099999999996,112.427
16,75,FALSE,0.4578,0.1063,1.02099999999996,112.427
16,76,FALSE,0.4167,0.1001,1.02099999999996,112.427
16,77,TRUE,0.75695,0.1149,1.02099999999996,112.427
16,78,TRUE,0.5079,0.1261,1.02099999999996,112.427
16,79,FALSE,0.62205,0.0819000000000002,1.02099999999996,112.427
16,80,FALSE,0.46605,0.2135,1.02099999999996,112.427
16,81,FALSE,0.42805,0.2182,1.02099999999996,112.427
16,82,TRUE,0.622,0.1494,1.02099999999996,112.427
16,83,FALSE,0.43445,0.0896999999999999,1.02099999999996,112.427
16,84,TRUE,0.4932,0.1107,1.02099999999996,112.427
16,85,FALSE,0.47115,0.1009,1.02099999999996,112.427
16,86,TRUE,0.76745,0.1229,1.02099999999996,112.427
16,87,TRUE,0.77965,0.1413,1.02099999999996,112.427
16,88,FALSE,0.49555,0.1537,1.02099999999996,112.427
16,89,FALSE,0.55525,0.0903000000000005,1.02099999999996,112.427
16,90,TRUE,0.4692,0.0800000000000008,1.02099999999996,112.427
16,91,TRUE,0.4343,0.1227,1.02099999999996,112.427
16,92,FALSE,0.4032,0.1118,1.02099999999996,112.427
16,93,TRUE,0.4198,0.111,1.02099999999996,112.427
16,94,TRUE,0.4274,0.1139,1.02099999999996,112.427
16,95,TRUE,0.4124,0.1151,1.02099999999996,112.427
16,96,TRUE,0.4468,0.0891999999999997,1.02099999999996,112.427
16,97,TRUE,0.4063,0.0937000000000009,1.02099999999996,112.427
16,98,TRUE,0.4214,0.1099,1.02099999999996,112.427
16,99,TRUE,0.6421,0.1531,1.02099999999996,112.427
16,100,TRUE,0.42205,0.1173,1.02099999999996,112.427
16,101,FALSE,0.52515,0.1095,1.02099999999996,112.427
16,102,FALSE,0.407,0.0986999999999997,1.02099999999996,112.427
16,103,TRUE,0.54115,0.1875,1.02099999999996,112.427
16,104,TRUE,0.77455,0.1758,1.02099999999996,112.427
16,105,TRUE,0.598,0.2352,1.02099999999996,112.427
16,106,TRUE,0.4519,0.182199999999999,1.02099999999996,112.427
16,107,FALSE,0.51325,0.131899999999999,1.02099999999996,112.427
16,108,TRUE,0.62375,0.1595,1.02099999999996,112.427
16,109,TRUE,0.45355,0.0975000000000004,1.02099999999996,112.427
16,110,TRUE,0.4627,0.0953999999999999,1.02099999999996,112.427
16,111,TRUE,0.4086,0.1251,1.02099999999996,112.427
16,112,TRUE,0.5209,0.1116,1.02099999999996,112.427
16,113,FALSE,0.5123,0.1521,1.02099999999996,112.427
16,114,TRUE,0.7137,0.2023,1.02099999999996,112.427
16,115,TRUE,0.47145,0.1068,1.02099999999996,112.427
16,116,TRUE,0.5959,0.1576,1.02099999999996,112.427
16,117,TRUE,0.60315,0.179399999999999,1.02099999999996,112.427
16,118,TRUE,0.5418,0.1321,1.02099999999996,112.427
16,119,FALSE,0.4258,0.1418,1.02099999999996,112.427
16,120,TRUE,0.72875,0.1548,1.02099999999996,112.427
16,121,TRUE,0.65785,0.171400000000001,1.02099999999996,112.427
16,122,TRUE,0.72,0.166700000000001,1.02099999999996,112.427
16,123,TRUE,0.75885,0.1828,1.02099999999996,112.427
16,124,TRUE,0.66105,0.1953,1.02099999999996,112.427
16,125,FALSE,0.49995,0.139,1.02099999999996,112.427
16,126,FALSE,0.42985,0.1516,1.02099999999996,112.427
16,127,TRUE,0.5161,0.1419,1.02099999999996,112.427
16,128,TRUE,0.55945,0.1431,1.02099999999996,112.427
16,129,FALSE,0.55165,0.1234,1.02099999999996,112.427
16,130,FALSE,0.42775,0.1233,1.02099999999996,112.427
16,131,TRUE,0.5836,0.141,1.02099999999996,112.427
16,132,TRUE,0.40505,0.1107,1.02099999999996,112.427
16,133,TRUE,0.60295,0.150299999999999,1.02099999999996,112.427
16,134,TRUE,0.46325,0.1519,1.02099999999996,112.427
16,135,TRUE,0.4787,0.18,1.02099999999996,112.427
16,136,TRUE,0.488,0.1331,1.02099999999996,112.427
16,137,FALSE,0.4129,0.1602,1.02099999999996,112.427
16,138,FALSE,0.40605,0.117,1.02099999999996,112.427
16,139,FALSE,0.4046,0.1529,1.02099999999996,112.427
17,1,FALSE,0.49785,0.1158,1.03399999999988,112.844
17,2,FALSE,0.56185,0.0880999999999994,1.03399999999988,112.844
17,3,TRUE,0.474,0.1321,1.03399999999988,112.844
17,4,FALSE,0.4499,0.1058,1.03399999999988,112.844
17,5,TRUE,0.5534,0.1141,1.03399999999988,112.844
17,6,TRUE,0.53865,0.1085,1.03399999999988,112.844
17,7,TRUE,0.4901,0.1176,1.03399999999988,112.844
17,8,FALSE,0.5039,0.1087,1.03399999999988,112.844
17,9,FALSE,0.44905,0.1013,1.03399999999988,112.844
17,10,TRUE,0.44255,0.1074,1.03399999999988,112.844
17,11,TRUE,0.4409,0.1302,1.03399999999988,112.844
17,12,TRUE,0.49485,0.1101,1.03399999999988,112.844
17,13,FALSE,0.5274,0.1123,1.03399999999988,112.844
17,14,TRUE,0.49815,0.0967,1.03399999999988,112.844
17,15,TRUE,0.49575,0.125,1.03399999999988,112.844
17,16,TRUE,0.75115,0.1744,1.03399999999988,112.844
17,17,TRUE,0.65315,0.1206,1.03399999999988,112.844
17,18,TRUE,0.5071,0.1304,1.03399999999988,112.844
17,19,TRUE,0.43975,0.1198,1.03399999999988,112.844
17,20,TRUE,0.4327,0.133199999999999,1.03399999999988,112.844
17,21,TRUE,0.6488,0.2027,1.03399999999988,112.844
17,22,FALSE,0.4768,0.1245,1.03399999999988,112.844
17,23,TRUE,0.61655,0.2247,1.03399999999988,112.844
17,24,FALSE,0.63665,0.1761,1.03399999999988,112.844
17,25,FALSE,0.4197,0.0933000000000003,1.03399999999988,112.844
17,26,FALSE,0.4303,0.1435,1.03399999999988,112.844
17,27,TRUE,0.68875,0.1991,1.03399999999988,112.844
17,28,FALSE,0.4387,0.1328,1.03399999999988,112.844
17,29,TRUE,0.6149,0.1793,1.03399999999988,112.844
17,30,TRUE,0.48055,0.1144,1.03399999999988,112.844
17,31,TRUE,0.51765,0.1261,1.03399999999988,112.844
17,32,FALSE,0.61315,0.2117,1.03399999999988,112.844
17,33,TRUE,0.46615,0.1435,1.03399999999988,112.844
17,34,TRUE,0.6472,0.2003,1.03399999999988,112.844
17,35,FALSE,0.48075,0.1666,1.03399999999988,112.844
17,36,TRUE,0.48195,0.0897999999999999,1.03399999999988,112.844
17,37,TRUE,0.43185,0.1292,1.03399999999988,112.844
17,38,TRUE,0.5501,0.1328,1.03399999999988,112.844
17,39,FALSE,0.4679,0.0760999999999999,1.03399999999988,112.844
17,40,TRUE,0.52325,0.1595,1.03399999999988,112.844
17,41,TRUE,0.50645,0.2084,1.03399999999988,112.844
17,42,TRUE,0.44935,0.134,1.03399999999988,112.844
17,43,TRUE,0.5498,0.1496,1.03399999999988,112.844
17,44,FALSE,0.43825,0.1078,1.03399999999988,112.844
17,45,FALSE,0.43255,0.1354,1.03399999999988,112.844
17,46,TRUE,0.64105,0.1419,1.03399999999988,112.844
17,47,TRUE,0.4354,0.153299999999999,1.03399999999988,112.844
17,48,FALSE,0.4792,0.127699999999999,1.03399999999988,112.844
17,49,TRUE,0.45445,0.1438,1.03399999999988,112.844
17,50,FALSE,0.59675,0.179,1.03399999999988,112.844
17,51,FALSE,0.4328,0.1003,1.03399999999988,112.844
17,52,TRUE,0.7025,0.1769,1.03399999999988,112.844
17,53,FALSE,0.461,0.1055,1.03399999999988,112.844
17,54,FALSE,0.4407,0.0988,1.03399999999988,112.844
17,55,FALSE,0.6122,0.1796,1.03399999999988,112.844
17,56,TRUE,0.71685,0.1911,1.03399999999988,112.844
17,57,FALSE,0.4371,0.1123,1.03399999999988,112.844
17,58,TRUE,0.53935,0.1404,1.03399999999988,112.844
17,59,TRUE,0.46305,0.1359,1.03399999999988,112.844
17,60,TRUE,0.5381,0.1311,1.03399999999988,112.844
17,61,TRUE,0.53665,0.1562,1.03399999999988,112.844
17,62,TRUE,0.57835,0.1296,1.03399999999988,112.844
17,63,TRUE,0.5462,0.1242,1.03399999999988,112.844
17,64,TRUE,0.4593,0.1489,1.03399999999988,112.844
17,65,TRUE,0.59605,0.1504,1.03399999999988,112.844
17,66,TRUE,0.6019,0.1546,1.03399999999988,112.844
17,67,FALSE,0.4266,0.2674,1.03399999999988,112.844
17,68,FALSE,0.43615,0.1593,1.03399999999988,112.844
17,69,TRUE,0.4235,0.1005,1.03399999999988,112.844
17,70,TRUE,0.43015,0.0920999999999999,1.03399999999988,112.844
17,71,FALSE,0.4215,0.1377,1.03399999999988,112.844
17,72,TRUE,0.45785,0.2119,1.03399999999988,112.844
17,73,FALSE,0.43745,0.0984000000000001,1.03399999999988,112.844
17,74,TRUE,0.47645,0.1029,1.03399999999988,112.844
17,75,FALSE,0.47305,0.0967999999999997,1.03399999999988,112.844
17,76,FALSE,0.4315,0.113,1.03399999999988,112.844
17,77,TRUE,0.434,0.0933000000000001,1.03399999999988,112.844
17,78,TRUE,0.4578,0.1739,1.03399999999988,112.844
17,79,FALSE,0.4334,0.1057,1.03399999999988,112.844
17,80,FALSE,0.4382,0.2428,1.03399999999988,112.844
17,81,FALSE,0.43025,0.2196,1.03399999999988,112.844
17,82,TRUE,0.46935,0.1985,1.03399999999988,112.844
17,83,FALSE,0.49595,0.1071,1.03399999999988,112.844
17,84,TRUE,0.42925,0.1419,1.03399999999988,112.844
17,85,FALSE,0.5092,0.0947000000000003,1.03399999999988,112.844
17,86,TRUE,0.4487,0.1603,1.03399999999988,112.844
17,87,TRUE,0.4356,0.1657,1.03399999999988,112.844
17,88,FALSE,0.44385,0.1689,1.03399999999988,112.844
17,89,FALSE,0.4334,0.116499999999999,1.03399999999988,112.844
17,90,TRUE,0.48855,0.1312,1.03399999999988,112.844
17,91,TRUE,0.5258,0.1144,1.03399999999988,112.844
17,92,FALSE,0.43785,0.0993000000000001,1.03399999999988,112.844
17,93,TRUE,0.43865,0.1302,1.03399999999988,112.844
17,94,TRUE,0.5394,0.1414,1.03399999999988,112.844
17,95,TRUE,0.547,0.108,1.03399999999988,112.844
17,96,TRUE,0.4961,0.1183,1.03399999999988,112.844
17,97,TRUE,0.52105,0.0835999999999999,1.03399999999988,112.844
17,98,TRUE,0.42725,0.1351,1.03399999999988,112.844
17,99,TRUE,0.43095,0.2057,1.03399999999988,112.844
17,100,TRUE,0.42975,0.1354,1.03399999999988,112.844
17,101,FALSE,0.56775,0.1483,1.03399999999988,112.844
17,102,FALSE,0.4367,0.0993000000000001,1.03399999999988,112.844
17,103,TRUE,0.46985,0.2133,1.03399999999988,112.844
17,104,TRUE,0.55215,0.2453,1.03399999999988,112.844
17,105,TRUE,0.62765,0.2886,1.03399999999988,112.844
17,106,TRUE,0.5646,0.2546,1.03399999999988,112.844
17,107,FALSE,0.45925,0.180699999999999,1.03399999999988,112.844
17,108,TRUE,0.6716,0.3049,1.03399999999988,112.844
17,109,TRUE,0.4306,0.118100000000001,1.03399999999988,112.844
17,110,TRUE,0.51395,0.1422,1.03399999999988,112.844
17,111,TRUE,0.51255,0.1455,1.03399999999988,112.844
17,112,TRUE,0.54235,0.1042,1.03399999999988,112.844
17,113,FALSE,0.4664,0.1159,1.03399999999988,112.844
17,114,TRUE,0.4867,0.1412,1.03399999999988,112.844
17,115,TRUE,0.44405,0.0946000000000002,1.03399999999988,112.844
17,116,TRUE,0.615,0.2426,1.03399999999988,112.844
17,117,TRUE,0.4467,0.1408,1.03399999999988,112.844
17,118,TRUE,0.51015,0.123,1.03399999999988,112.844
17,119,FALSE,0.5209,0.2809,1.03399999999988,112.844
17,120,TRUE,0.71975,0.2747,1.03399999999988,112.844
17,121,TRUE,0.4736,0.1226,1.03399999999988,112.844
17,122,TRUE,0.52275,0.135,1.03399999999988,112.844
17,123,TRUE,0.59915,0.2008,1.03399999999988,112.844
17,124,TRUE,0.43625,0.127699999999999,1.03399999999988,112.844
17,125,FALSE,0.4671,0.0905999999999999,1.03399999999988,112.844
17,126,FALSE,0.4774,0.0850999999999998,1.03399999999988,112.844
17,127,TRUE,0.54205,0.1722,1.03399999999988,112.844
17,128,TRUE,0.5982,0.1449,1.03399999999988,112.844
17,129,FALSE,0.45105,0.0844,1.03399999999988,112.844
17,130,FALSE,0.4526,0.1446,1.03399999999988,112.844
17,131,TRUE,0.4757,0.1539,1.03399999999988,112.844
17,132,TRUE,0.64395,0.139699999999999,1.03399999999988,112.844
17,133,TRUE,0.68865,0.1843,1.03399999999988,112.844
17,134,TRUE,0.70635,0.1606,1.03399999999988,112.844
17,135,TRUE,0.6044,0.1317,1.03399999999988,112.844
17,136,TRUE,0.4368,0.1231,1.03399999999988,112.844
17,137,FALSE,0.4839,0.1281,1.03399999999988,112.844
17,138,FALSE,0.4696,0.1064,1.03399999999988,112.844
17,139,FALSE,0.44175,0.1449,1.03399999999988,112.844
18,1,FALSE,0.48955,0.1122,1.01299999999992,117.745
18,2,FALSE,0.39505,0.0870000000000001,1.01299999999992,117.745
18,3,TRUE,0.38515,0.3553,1.01299999999992,117.745
18,4,FALSE,0.4758,0.0895999999999998,1.01299999999992,117.745
18,5,TRUE,0.723,0.5634,1.01299999999992,117.745
18,6,TRUE,0.46245,0.1058,1.01299999999992,117.745
18,7,TRUE,0.80365,0.6043,1.01299999999992,117.745
18,8,FALSE,0.46325,0.1022,1.01299999999992,117.745
18,9,FALSE,0.44275,0.0681999999999999,1.01299999999992,117.745
18,10,TRUE,0.6948,0.564800000000001,1.01299999999992,117.745
18,11,TRUE,0.59225,0.5199,1.01299999999992,117.745
18,12,TRUE,0.4171,0.0674999999999999,1.01299999999992,117.745
18,13,FALSE,0.39395,0.0733000000000002,1.01299999999992,117.745
18,14,TRUE,0.7378,0.578,1.01299999999992,117.745
18,15,TRUE,0.55865,0.0932000000000003,1.01299999999992,117.745
18,16,TRUE,0.7728,0.549800000000001,1.01299999999992,117.745
18,17,TRUE,0.56655,0.0827000000000001,1.01299999999992,117.745
18,18,TRUE,0.5948,0.5181,1.01299999999992,117.745
18,19,TRUE,0.3988,0.1417,1.01299999999992,117.745
18,20,TRUE,0.48065,0.3252,1.01299999999992,117.745
18,21,TRUE,0.7212,0.520599999999999,1.01299999999992,117.745
18,22,FALSE,0.5545,0.4714,1.01299999999992,117.745
18,23,TRUE,0.4039,0.0593999999999999,1.01299999999992,117.745
18,24,FALSE,0.38095,0.0674000000000001,1.01299999999992,117.745
18,25,FALSE,0.4294,0.277,1.01299999999992,117.745
18,26,FALSE,0.4392,0.3889,1.01299999999992,117.745
18,27,TRUE,0.6093,0.4626,1.01299999999992,117.745
18,28,FALSE,0.3774,0.2199,1.01299999999992,117.745
18,29,TRUE,0.5863,0.2731,1.01299999999992,117.745
18,30,TRUE,0.43205,0.2618,1.01299999999992,117.745
18,31,TRUE,0.37575,0.1668,1.01299999999992,117.745
18,32,FALSE,0.5993,0.572,1.01299999999992,117.745
18,33,TRUE,0.5709,0.5307,1.01299999999992,117.745
18,34,TRUE,0.49045,0.1552,1.01299999999992,117.745
18,35,FALSE,0.43115,0.2778,1.01299999999992,117.745
18,36,TRUE,0.3803,0.2267,1.01299999999992,117.745
18,37,TRUE,0.3747,0.0874999999999998,1.01299999999992,117.745
18,38,TRUE,0.5904,0.3462,1.01299999999992,117.745
18,39,FALSE,0.39145,0.104799999999999,1.01299999999992,117.745
18,40,TRUE,0.47095,0.0928999999999998,1.01299999999992,117.745
18,41,TRUE,0.38995,0.113,1.01299999999992,117.745
18,42,TRUE,0.38855,0.0865999999999999,1.01299999999992,117.745
18,43,TRUE,0.4039,0.0896999999999998,1.01299999999992,117.745
18,44,FALSE,0.4457,0.2669,1.01299999999992,117.745
18,45,FALSE,0.4287,0.0811999999999999,1.01299999999992,117.745
18,46,TRUE,0.5578,0.3689,1.01299999999992,117.745
18,47,TRUE,0.41925,0.2496,1.01299999999992,117.745
18,48,FALSE,0.487,0.3386,1.01299999999992,117.745
18,49,TRUE,0.5389,0.275199999999999,1.01299999999992,117.745
18,50,FALSE,0.37895,0.1056,1.01299999999992,117.745
18,51,FALSE,0.4395,0.0918000000000004,1.01299999999992,117.745
18,52,TRUE,0.4068,0.1027,1.01299999999992,117.745
18,53,FALSE,0.52275,0.2515,1.01299999999992,117.745
18,54,FALSE,0.62095,0.3795,1.01299999999992,117.745
18,55,FALSE,0.4584,0.1171,1.01299999999992,117.745
18,56,TRUE,0.5302,0.126,1.01299999999992,117.745
18,57,FALSE,0.7359,0.553,1.01299999999992,117.745
18,58,TRUE,0.48145,0.0735999999999999,1.01299999999992,117.745
18,59,TRUE,0.6511,0.5418,1.01299999999992,117.745
18,60,TRUE,0.62135,0.4206,1.01299999999992,117.745
18,61,TRUE,0.6177,0.5572,1.01299999999992,117.745
18,62,TRUE,0.44775,0.1661,1.01299999999992,117.745
18,63,TRUE,0.545,0.0461999999999999,1.01299999999992,117.745
18,64,TRUE,0.3838,0.0490000000000002,1.01299999999992,117.745
18,65,TRUE,0.3898,0.0811999999999999,1.01299999999992,117.745
18,66,TRUE,0.6439,0.5481,1.01299999999992,117.745
18,67,FALSE,0.43685,0.153299999999999,1.01299999999992,117.745
18,68,FALSE,0.40985,0.0910999999999994,1.01299999999992,117.745
18,69,TRUE,0.59395,0.1672,1.01299999999992,117.745
18,70,TRUE,0.4692,0.1894,1.01299999999992,117.745
18,71,FALSE,0.67135,0.5552,1.01299999999992,117.745
18,72,TRUE,0.3869,0.1265,1.01299999999992,117.745
18,73,FALSE,0.61915,0.5279,1.01299999999992,117.745
18,74,TRUE,0.5165,0.0574,1.01299999999992,117.745
18,75,FALSE,0.5016,0.0565000000000001,1.01299999999992,117.745
18,76,FALSE,0.45565,0.048,1.01299999999992,117.745
18,77,TRUE,0.415,0.0522000000000001,1.01299999999992,117.745
18,78,TRUE,0.69955,0.5829,1.01299999999992,117.745
18,79,FALSE,0.4225,0.0625,1.01299999999992,117.745
18,80,FALSE,0.43015,0.1659,1.01299999999992,117.745
18,81,FALSE,0.3931,0.239,1.01299999999992,117.745
18,82,TRUE,0.3982,0.174699999999999,1.01299999999992,117.745
18,83,FALSE,0.395,0.0643000000000002,1.01299999999992,117.745
18,84,TRUE,0.40315,0.0759999999999999,1.01299999999992,117.745
18,85,FALSE,0.388,0.0460000000000001,1.01299999999992,117.745
18,86,TRUE,0.65795,0.5755,1.01299999999992,117.745
18,87,TRUE,0.71935,0.5861,1.01299999999992,117.745
18,88,FALSE,0.41545,0.2068,1.01299999999992,117.745
18,89,FALSE,0.38635,0.0562999999999998,1.01299999999992,117.745
18,90,TRUE,0.49195,0.0535000000000002,1.01299999999992,117.745
18,91,TRUE,0.42505,0.0788000000000001,1.01299999999992,117.745
